job_id,job_title,company_id,country_id,platform_id,experience_level,employment_type,salary_min_usd,salary_max_usd,remote_option,applicants_estimate,average_salary_usd
JOB-23908,Data Scientist,7,8,1001,Entry,Contract,84168,97044,Remote,554,90606
JOB-23909,Business Intelligence Analyst,9,3,1003,Senior,Full-time,82702,102550,Remote,188,92626
JOB-23910,Senior Data Analyst,7,1,1006,Senior,Contract,56293,85646,Remote,365,70970
JOB-23911,Business Intelligence Analyst,17,6,1005,Entry,Full-time,68429,96322,Hybrid,141,82376
JOB-23912,Data Scientist,5,13,1004,Mid,Part-time,129118,156153,Hybrid,225,142636
JOB-23913,Senior Data Engineer,15,8,1006,Mid,Contract,146370,151547,Onsite,279,148959
JOB-23914,Senior Data Analyst,13,5,1006,Lead,Contract,55928,69048,Remote,288,62488
JOB-23915,Data Analyst,4,8,1005,Senior,Part-time,62423,76437,Onsite,40,69430
JOB-23916,Business Intelligence Analyst,4,12,1002,Mid,Full-time,61250,70632,Hybrid,56,65941
JOB-23917,Business Intelligence Analyst,8,7,1001,Entry,Part-time,71320,87041,Hybrid,493,79181
JOB-23918,Analytics Engineer,6,1,1003,Mid,Part-time,101365,117850,Onsite,314,109608
JOB-23919,Senior Data Analyst,15,2,1004,Entry,Contract,86032,114483,Hybrid,95,100258
JOB-23920,Data Scientist,6,11,1004,Entry,Part-time,146051,166637,Hybrid,489,156344
JOB-23921,Data Analyst,2,13,1005,Senior,Part-time,56981,77635,Remote,41,67308
JOB-23922,Data Scientist,15,12,1006,Entry,Part-time,106192,112740,Remote,80,109466
JOB-23923,Business Intelligence Analyst,4,7,1002,Senior,Part-time,47858,74901,Remote,199,61380
JOB-23924,Senior Data Scientist,4,8,1002,Senior,Contract,130166,136899,Hybrid,337,133533
JOB-23925,AI Engineer,8,4,1001,Senior,Full-time,100274,130727,Hybrid,562,115501
JOB-23926,Data Engineer,17,13,1004,Senior,Part-time,154288,179958,Remote,96,167123
JOB-23927,Business Intelligence Analyst,20,7,1005,Mid,Full-time,70914,104530,Remote,589,87722
JOB-23928,Machine Learning Engineer,16,5,1001,Senior,Part-time,101925,129488,Hybrid,155,115707
JOB-23929,Senior Data Scientist,15,1,1004,Mid,Contract,130568,153987,Onsite,514,142278
JOB-23930,Machine Learning Engineer,11,11,1001,Entry,Contract,116544,133507,Remote,395,125026
JOB-23931,Data Scientist,10,12,1002,Lead,Part-time,131339,145049,Remote,100,138194
JOB-23932,Data Analyst,3,3,1005,Mid,Part-time,53348,78437,Hybrid,154,65893
JOB-23933,Data Engineer,11,5,1001,Lead,Part-time,115639,122608,Onsite,327,119124
JOB-23934,AI Engineer,1,2,1006,Senior,Contract,164423,191741,Hybrid,406,178082
JOB-23935,Data Engineer,3,5,1001,Senior,Part-time,103705,123478,Hybrid,233,113592
JOB-23936,Data Engineer,9,6,1002,Lead,Part-time,134901,168114,Hybrid,17,151508
JOB-23937,Analytics Engineer,3,13,1003,Senior,Part-time,138898,155041,Hybrid,501,146970
JOB-23938,Data Analyst,16,11,1004,Lead,Full-time,46850,75550,Onsite,179,61200
JOB-23939,Data Engineer,10,10,1003,Senior,Part-time,117691,127086,Onsite,470,122389
JOB-23940,Machine Learning Engineer,6,13,1002,Senior,Full-time,108514,141796,Onsite,470,125155
JOB-23941,Senior Data Analyst,5,10,1004,Entry,Contract,76239,85299,Hybrid,5,80769
JOB-23942,Data Engineer,4,12,1006,Senior,Part-time,157431,181484,Onsite,554,169458
JOB-23943,Data Analyst,14,1,1004,Senior,Part-time,88795,119316,Onsite,46,104056
JOB-23944,Data Analyst,12,4,1003,Mid,Full-time,84171,91236,Onsite,227,87704
JOB-23945,Senior Data Analyst,9,4,1001,Lead,Contract,56590,75728,Hybrid,239,66159
JOB-23946,Senior Data Engineer,10,6,1002,Entry,Contract,158407,172685,Onsite,36,165546
JOB-23947,Senior Data Engineer,15,12,1001,Senior,Part-time,171276,189461,Onsite,100,180369
JOB-23948,Data Scientist,10,5,1004,Mid,Part-time,122999,136747,Remote,188,129873
JOB-23949,Senior Data Scientist,8,11,1003,Lead,Full-time,99025,123683,Onsite,318,111354
JOB-23950,Analytics Engineer,20,12,1004,Entry,Part-time,171482,178767,Onsite,130,175125
JOB-23951,Data Scientist,1,8,1002,Lead,Contract,98521,123967,Onsite,62,111244
JOB-23952,Data Engineer,10,3,1002,Senior,Full-time,103324,130428,Hybrid,306,116876
JOB-23953,Data Scientist,16,5,1004,Entry,Part-time,147966,163491,Onsite,142,155729
JOB-23954,Machine Learning Engineer,4,3,1002,Mid,Part-time,122398,154904,Onsite,263,138651
JOB-23955,AI Engineer,5,5,1001,Lead,Contract,174718,197038,Hybrid,170,185878
JOB-23956,Data Analyst,1,4,1002,Lead,Full-time,78914,104479,Remote,91,91697
JOB-23957,Data Analyst,12,3,1003,Mid,Contract,46071,68527,Remote,181,57299
JOB-23958,Senior Data Analyst,1,2,1006,Mid,Part-time,67777,88508,Onsite,118,78143
JOB-23959,Senior Data Analyst,2,3,1004,Mid,Contract,54042,71533,Onsite,339,62788
JOB-23960,Machine Learning Engineer,10,4,1005,Entry,Full-time,131391,158919,Hybrid,481,145155
JOB-23961,Data Analyst,17,12,1005,Lead,Part-time,83233,117478,Hybrid,222,100356
JOB-23962,Senior Data Scientist,4,8,1004,Entry,Contract,127212,146830,Onsite,466,137021
JOB-23963,Data Analyst,8,11,1004,Mid,Part-time,63301,83651,Hybrid,199,73476
JOB-23964,Data Engineer,1,12,1001,Senior,Part-time,157135,181533,Onsite,71,169334
JOB-23965,Senior Data Analyst,6,1,1006,Lead,Full-time,77419,89444,Hybrid,480,83432
JOB-23966,Machine Learning Engineer,1,8,1002,Mid,Full-time,95879,124433,Remote,396,110156
JOB-23967,Senior Data Engineer,1,9,1005,Senior,Part-time,157433,166322,Hybrid,80,161878
JOB-23968,Senior Data Scientist,15,12,1002,Senior,Contract,124632,154881,Onsite,220,139757
JOB-23969,Analytics Engineer,1,12,1003,Entry,Part-time,96894,112290,Remote,524,104592
JOB-23970,Senior Data Scientist,6,5,1006,Senior,Full-time,89374,117939,Onsite,295,103657
JOB-23971,Senior Data Scientist,1,9,1001,Entry,Full-time,123678,133229,Hybrid,128,128454
JOB-23972,Data Analyst,20,8,1002,Entry,Contract,61489,80354,Hybrid,42,70922
JOB-23973,Machine Learning Engineer,3,7,1004,Senior,Part-time,141049,171483,Onsite,370,156266
JOB-23974,Data Engineer,15,5,1003,Senior,Part-time,102642,134851,Onsite,302,118747
JOB-23975,Senior Data Analyst,17,1,1006,Lead,Part-time,61296,87093,Onsite,405,74195
JOB-23976,Data Analyst,14,8,1001,Senior,Full-time,62037,76038,Hybrid,10,69038
JOB-23977,Data Analyst,17,11,1005,Senior,Part-time,88997,109549,Onsite,376,99273
JOB-23978,Data Engineer,10,6,1003,Entry,Contract,150178,170164,Onsite,428,160171
JOB-23979,Senior Data Analyst,20,1,1003,Entry,Contract,53426,70003,Hybrid,567,61715
JOB-23980,Analytics Engineer,5,11,1001,Mid,Contract,148652,161658,Hybrid,351,155155
JOB-23981,Business Intelligence Analyst,7,11,1004,Entry,Part-time,58510,72253,Onsite,14,65382
JOB-23982,Data Analyst,18,11,1001,Mid,Contract,83852,115346,Hybrid,388,99599
JOB-23983,Machine Learning Engineer,13,7,1005,Lead,Part-time,147533,164613,Onsite,588,156073
JOB-23984,Machine Learning Engineer,12,6,1003,Senior,Part-time,110982,137560,Onsite,586,124271
JOB-23985,Senior Data Scientist,8,4,1004,Mid,Contract,138576,146309,Onsite,397,142443
JOB-23986,Analytics Engineer,5,12,1002,Lead,Contract,166457,195896,Onsite,13,181177
JOB-23987,Data Scientist,7,8,1003,Entry,Contract,127925,145111,Hybrid,100,136518
JOB-23988,Analytics Engineer,6,6,1005,Lead,Contract,146926,172085,Remote,145,159506
JOB-23989,Senior Data Engineer,9,10,1004,Senior,Contract,153975,185311,Remote,210,169643
JOB-23990,AI Engineer,6,12,1004,Entry,Part-time,110401,143481,Onsite,520,126941
JOB-23991,Analytics Engineer,3,5,1001,Mid,Full-time,160016,193369,Hybrid,346,176693
JOB-23992,Senior Data Engineer,3,8,1006,Senior,Full-time,156858,183858,Onsite,149,170358
JOB-23993,Machine Learning Engineer,12,1,1006,Mid,Part-time,176129,204409,Remote,277,190269
JOB-23994,Senior Data Analyst,18,10,1006,Senior,Part-time,86554,106602,Hybrid,584,96578
JOB-23995,Data Engineer,7,12,1002,Senior,Contract,123770,153189,Onsite,201,138480
JOB-23996,Data Engineer,9,5,1005,Lead,Full-time,121384,127057,Remote,95,124221
JOB-23997,AI Engineer,10,9,1001,Senior,Full-time,161894,192580,Hybrid,360,177237
JOB-23998,Data Analyst,2,1,1006,Senior,Part-time,67159,84518,Hybrid,419,75839
JOB-23999,Senior Data Engineer,2,10,1001,Senior,Contract,141484,150003,Onsite,168,145744
JOB-24000,Data Scientist,19,6,1002,Lead,Part-time,122457,144512,Hybrid,67,133485
JOB-24001,Data Scientist,17,7,1003,Entry,Full-time,90645,96413,Remote,468,93529
JOB-24002,Analytics Engineer,9,9,1002,Lead,Full-time,134255,142137,Onsite,304,138196
JOB-24003,Data Engineer,16,9,1002,Lead,Full-time,151445,157169,Onsite,352,154307
JOB-24004,Senior Data Analyst,10,13,1001,Mid,Contract,54449,76049,Hybrid,420,65249
JOB-24005,Data Engineer,10,4,1004,Mid,Full-time,117244,147458,Hybrid,598,132351
JOB-24006,Analytics Engineer,14,1,1004,Entry,Part-time,149276,170428,Onsite,385,159852
JOB-24007,Business Intelligence Analyst,10,12,1005,Senior,Part-time,53632,88397,Remote,71,71015
JOB-24008,Business Intelligence Analyst,1,9,1002,Lead,Part-time,50153,80693,Hybrid,498,65423
JOB-24009,Senior Data Scientist,17,13,1002,Entry,Contract,110889,140088,Onsite,524,125489
JOB-24010,Senior Data Engineer,6,3,1001,Mid,Contract,167812,175012,Onsite,543,171412
JOB-24011,Machine Learning Engineer,12,3,1002,Senior,Part-time,152930,187255,Remote,543,170093
JOB-24012,Analytics Engineer,20,7,1003,Mid,Part-time,110724,126410,Remote,119,118567
JOB-24013,Machine Learning Engineer,13,6,1006,Entry,Full-time,119543,142138,Onsite,209,130841
JOB-24014,Analytics Engineer,15,1,1006,Entry,Full-time,129097,146813,Remote,256,137955
JOB-24015,AI Engineer,14,10,1004,Mid,Part-time,168390,176868,Hybrid,188,172629
JOB-24016,Data Engineer,17,11,1006,Senior,Contract,146744,171017,Remote,315,158881
JOB-24017,Data Analyst,7,10,1004,Lead,Contract,57092,67596,Hybrid,264,62344
JOB-24018,Analytics Engineer,10,13,1002,Mid,Part-time,166588,185851,Hybrid,112,176220
JOB-24019,AI Engineer,20,11,1003,Entry,Full-time,154811,174018,Hybrid,371,164415
JOB-24020,Data Scientist,15,1,1006,Senior,Full-time,147295,162628,Onsite,329,154962
JOB-24021,Data Engineer,16,9,1002,Lead,Full-time,143027,169678,Hybrid,187,156353
JOB-24022,Data Engineer,2,1,1001,Mid,Full-time,141267,169160,Remote,384,155214
JOB-24023,Data Engineer,3,6,1006,Entry,Contract,173988,183025,Remote,148,178507
JOB-24024,Data Engineer,13,5,1006,Mid,Contract,123391,128711,Remote,31,126051
JOB-24025,AI Engineer,12,13,1003,Mid,Full-time,121471,139201,Remote,369,130336
JOB-24026,Senior Data Scientist,19,3,1003,Mid,Contract,93213,119722,Onsite,282,106468
JOB-24027,Data Engineer,10,4,1006,Entry,Full-time,157388,175494,Onsite,589,166441
JOB-24028,Senior Data Scientist,10,12,1003,Senior,Contract,120110,125706,Hybrid,452,122908
JOB-24029,Senior Data Analyst,12,9,1001,Entry,Contract,54484,78356,Hybrid,433,66420
JOB-24030,Business Intelligence Analyst,10,8,1004,Senior,Part-time,89020,117734,Hybrid,362,103377
JOB-24031,Senior Data Analyst,16,9,1002,Lead,Contract,62738,74517,Remote,121,68628
JOB-24032,Data Engineer,9,12,1005,Entry,Contract,159274,181799,Hybrid,436,170537
JOB-24033,Data Scientist,1,7,1006,Lead,Full-time,137417,151858,Onsite,297,144638
JOB-24034,Machine Learning Engineer,20,5,1002,Mid,Full-time,112747,141186,Onsite,276,126967
JOB-24035,Senior Data Engineer,6,2,1003,Entry,Contract,106123,128963,Hybrid,225,117543
JOB-24036,Senior Data Scientist,18,13,1004,Lead,Part-time,138264,159946,Remote,411,149105
JOB-24037,Analytics Engineer,15,11,1006,Senior,Part-time,118335,137296,Hybrid,560,127816
JOB-24038,Senior Data Analyst,14,6,1005,Lead,Full-time,71932,101318,Onsite,44,86625
JOB-24039,AI Engineer,12,5,1001,Senior,Full-time,118018,149456,Remote,543,133737
JOB-24040,Machine Learning Engineer,17,10,1005,Mid,Full-time,103980,133368,Remote,203,118674
JOB-24041,Analytics Engineer,12,2,1004,Senior,Part-time,118269,152872,Onsite,397,135571
JOB-24042,Senior Data Scientist,11,1,1004,Mid,Part-time,124856,141426,Hybrid,220,133141
JOB-24043,AI Engineer,19,1,1004,Lead,Full-time,131479,139850,Onsite,113,135665
JOB-24044,Data Engineer,16,4,1001,Senior,Full-time,105543,125436,Onsite,166,115490
JOB-24045,Senior Data Engineer,10,1,1003,Entry,Part-time,149641,184283,Remote,74,166962
JOB-24046,Machine Learning Engineer,13,11,1005,Lead,Contract,99533,118810,Hybrid,375,109172
JOB-24047,Business Intelligence Analyst,11,11,1004,Senior,Part-time,70562,98170,Remote,446,84366
JOB-24048,AI Engineer,7,3,1005,Entry,Contract,114834,139637,Onsite,535,127236
JOB-24049,Senior Data Scientist,8,8,1002,Mid,Full-time,143028,155315,Hybrid,220,149172
JOB-24050,Machine Learning Engineer,18,1,1003,Lead,Full-time,111235,145740,Onsite,408,128488
JOB-24051,AI Engineer,18,6,1003,Mid,Contract,167047,188495,Onsite,16,177771
JOB-24052,Data Analyst,3,8,1005,Mid,Contract,71469,84891,Remote,585,78180
JOB-24053,Data Scientist,9,1,1003,Entry,Full-time,91432,98003,Remote,456,94718
JOB-24054,Data Scientist,2,12,1004,Senior,Contract,133246,162855,Remote,250,148051
JOB-24055,Data Scientist,18,9,1003,Lead,Part-time,144289,156649,Hybrid,507,150469
JOB-24056,Data Analyst,6,3,1003,Mid,Contract,57571,75470,Onsite,234,66521
JOB-24057,Data Engineer,3,7,1004,Entry,Full-time,117193,127525,Hybrid,413,122359
JOB-24058,Business Intelligence Analyst,20,7,1004,Entry,Contract,65241,84102,Onsite,583,74672
JOB-24059,AI Engineer,5,8,1004,Mid,Full-time,121529,144895,Onsite,422,133212
JOB-24060,Senior Data Scientist,20,4,1006,Lead,Part-time,126866,149464,Remote,374,138165
JOB-24061,Analytics Engineer,19,13,1005,Senior,Contract,149955,162446,Hybrid,411,156201
JOB-24062,Machine Learning Engineer,14,10,1006,Entry,Contract,173444,197559,Onsite,27,185502
JOB-24063,Machine Learning Engineer,19,9,1001,Lead,Contract,150688,169623,Hybrid,182,160156
JOB-24064,Senior Data Scientist,9,10,1006,Lead,Full-time,93945,122767,Remote,510,108356
JOB-24065,Senior Data Analyst,16,9,1004,Lead,Part-time,83166,115933,Onsite,486,99550
JOB-24066,Data Scientist,7,4,1003,Entry,Part-time,89528,121102,Onsite,151,105315
JOB-24067,Data Scientist,13,3,1005,Mid,Full-time,113496,142667,Hybrid,82,128082
JOB-24068,Business Intelligence Analyst,12,11,1006,Senior,Contract,57184,62230,Hybrid,278,59707
JOB-24069,Data Engineer,3,8,1002,Entry,Contract,135012,157711,Remote,40,146362
JOB-24070,Data Engineer,17,4,1004,Mid,Part-time,175641,196402,Hybrid,486,186022
JOB-24071,Business Intelligence Analyst,1,9,1001,Lead,Part-time,81808,112446,Hybrid,206,97127
JOB-24072,Senior Data Analyst,12,4,1004,Entry,Part-time,89483,117026,Hybrid,443,103255
JOB-24073,Data Engineer,20,3,1002,Lead,Contract,100383,123314,Remote,67,111849
JOB-24074,Data Scientist,7,5,1001,Entry,Part-time,141991,163220,Onsite,160,152606
JOB-24075,Data Analyst,10,3,1003,Senior,Full-time,85969,111779,Hybrid,198,98874
JOB-24076,Senior Data Engineer,1,2,1001,Mid,Part-time,140324,170429,Onsite,126,155377
JOB-24077,Senior Data Analyst,13,5,1006,Senior,Contract,88648,122454,Hybrid,123,105551
JOB-24078,Data Analyst,7,12,1001,Senior,Part-time,45203,62978,Onsite,458,54091
JOB-24079,AI Engineer,10,7,1006,Entry,Contract,164338,176515,Hybrid,169,170427
JOB-24080,Senior Data Scientist,12,4,1004,Senior,Part-time,102230,107272,Onsite,67,104751
JOB-24081,Data Engineer,13,4,1005,Senior,Full-time,107078,129036,Onsite,529,118057
JOB-24082,Business Intelligence Analyst,17,10,1003,Senior,Full-time,74940,97603,Hybrid,381,86272
JOB-24083,Data Engineer,19,11,1005,Senior,Full-time,123912,158343,Hybrid,504,141128
JOB-24084,Senior Data Analyst,20,10,1003,Entry,Full-time,72445,81727,Remote,341,77086
JOB-24085,Analytics Engineer,2,7,1002,Entry,Contract,133645,164385,Hybrid,428,149015
JOB-24086,Analytics Engineer,1,4,1004,Senior,Contract,142795,153135,Hybrid,403,147965
JOB-24087,AI Engineer,8,11,1004,Lead,Full-time,102050,133575,Remote,147,117813
JOB-24088,Senior Data Analyst,10,12,1004,Entry,Contract,74588,90929,Remote,515,82759
JOB-24089,Senior Data Analyst,11,3,1003,Mid,Contract,52594,86904,Onsite,8,69749
JOB-24090,Machine Learning Engineer,6,6,1006,Lead,Contract,177917,212485,Onsite,44,195201
JOB-24091,Data Analyst,19,5,1004,Mid,Part-time,57293,76111,Hybrid,16,66702
JOB-24092,Senior Data Engineer,8,8,1001,Mid,Contract,178364,207522,Onsite,240,192943
JOB-24093,Data Scientist,1,3,1005,Entry,Full-time,142761,150931,Onsite,245,146846
JOB-24094,Senior Data Analyst,5,1,1001,Senior,Contract,65479,97800,Onsite,6,81640
JOB-24095,Senior Data Engineer,11,3,1002,Lead,Contract,126724,151491,Hybrid,23,139108
JOB-24096,Senior Data Engineer,20,8,1003,Senior,Full-time,128461,155481,Remote,119,141971
JOB-24097,Business Intelligence Analyst,12,5,1002,Mid,Full-time,70247,95919,Remote,365,83083
JOB-24098,Data Engineer,5,7,1003,Lead,Part-time,170292,192176,Remote,29,181234
JOB-24099,Data Engineer,3,6,1002,Lead,Part-time,132412,166070,Onsite,320,149241
JOB-24100,Business Intelligence Analyst,11,3,1002,Senior,Part-time,47661,57330,Remote,288,52496
JOB-24101,Data Engineer,16,4,1004,Entry,Contract,150993,165921,Remote,224,158457
JOB-24102,Data Analyst,17,9,1004,Lead,Full-time,51235,63423,Hybrid,399,57329
JOB-24103,Data Engineer,18,9,1005,Lead,Full-time,170595,199580,Hybrid,96,185088
JOB-24104,Senior Data Scientist,9,2,1005,Senior,Full-time,142203,150006,Remote,89,146105
JOB-24105,Data Engineer,8,7,1004,Mid,Contract,102581,121440,Remote,247,112011
JOB-24106,Senior Data Scientist,20,1,1006,Mid,Contract,123782,133451,Remote,217,128617
JOB-24107,Data Analyst,7,7,1001,Lead,Contract,54702,72509,Remote,522,63606
JOB-24108,Senior Data Analyst,1,7,1005,Senior,Contract,58065,77608,Remote,314,67837
JOB-24109,Business Intelligence Analyst,8,1,1004,Senior,Part-time,47045,63778,Onsite,188,55412
JOB-24110,Data Analyst,4,9,1004,Lead,Contract,66339,86577,Hybrid,442,76458
JOB-24111,Data Scientist,5,10,1002,Senior,Contract,111165,122764,Onsite,136,116965
JOB-24112,Senior Data Engineer,12,4,1006,Entry,Full-time,136833,170997,Onsite,130,153915
JOB-24113,Data Scientist,6,5,1005,Lead,Full-time,142716,171923,Remote,414,157320
JOB-24114,Machine Learning Engineer,14,5,1001,Senior,Full-time,146780,169077,Remote,593,157929
JOB-24115,Data Analyst,2,8,1002,Mid,Part-time,80947,90348,Onsite,209,85648
JOB-24116,Data Scientist,2,1,1006,Entry,Full-time,141631,175406,Onsite,357,158519
JOB-24117,Senior Data Scientist,20,2,1006,Entry,Part-time,101854,118765,Onsite,345,110310
JOB-24118,Senior Data Engineer,12,2,1001,Mid,Part-time,171878,206106,Hybrid,42,188992
JOB-24119,Senior Data Engineer,8,9,1003,Senior,Part-time,152593,177836,Onsite,384,165215
JOB-24120,Machine Learning Engineer,11,13,1001,Mid,Part-time,107948,137384,Remote,327,122666
JOB-24121,Senior Data Scientist,20,6,1005,Senior,Full-time,118622,143904,Remote,214,131263
JOB-24122,Senior Data Scientist,9,6,1002,Senior,Contract,119493,148276,Hybrid,31,133885
JOB-24123,Data Engineer,9,5,1005,Mid,Contract,147830,158685,Onsite,508,153258
JOB-24124,Data Scientist,5,10,1005,Mid,Part-time,106440,137804,Remote,388,122122
JOB-24125,Data Analyst,6,13,1004,Entry,Contract,49703,65693,Remote,545,57698
JOB-24126,Senior Data Analyst,12,1,1001,Lead,Contract,49511,64392,Onsite,283,56952
JOB-24127,Data Engineer,7,7,1004,Entry,Part-time,156316,177315,Onsite,317,166816
JOB-24128,Analytics Engineer,11,4,1006,Mid,Contract,108356,120095,Remote,451,114226
JOB-24129,Machine Learning Engineer,6,2,1002,Mid,Part-time,158892,166843,Remote,571,162868
JOB-24130,Data Analyst,10,5,1005,Entry,Part-time,77455,101773,Onsite,460,89614
JOB-24131,Senior Data Scientist,6,7,1004,Senior,Part-time,84970,113016,Hybrid,274,98993
JOB-24132,AI Engineer,19,13,1002,Senior,Full-time,149974,160311,Remote,523,155143
JOB-24133,Senior Data Scientist,14,4,1002,Lead,Full-time,97522,117567,Hybrid,253,107545
JOB-24134,Senior Data Engineer,20,10,1005,Senior,Part-time,170629,200319,Hybrid,304,185474
JOB-24135,Analytics Engineer,18,8,1003,Lead,Part-time,136592,144281,Hybrid,322,140437
JOB-24136,Data Engineer,7,2,1002,Lead,Contract,130951,148140,Onsite,479,139546
JOB-24137,Senior Data Engineer,8,4,1006,Mid,Part-time,134692,168045,Remote,448,151369
JOB-24138,Senior Data Scientist,7,1,1004,Lead,Full-time,93007,100198,Remote,520,96603
JOB-24139,AI Engineer,6,9,1006,Lead,Full-time,158383,181078,Hybrid,163,169731
JOB-24140,Senior Data Engineer,12,13,1005,Entry,Full-time,114560,122652,Onsite,522,118606
JOB-24141,AI Engineer,19,12,1006,Lead,Part-time,171633,176991,Remote,5,174312
JOB-24142,Machine Learning Engineer,4,8,1005,Lead,Part-time,124675,155848,Hybrid,442,140262
JOB-24143,Data Analyst,13,8,1004,Mid,Contract,56420,81256,Remote,168,68838
JOB-24144,Senior Data Engineer,8,5,1003,Mid,Contract,177054,196680,Remote,16,186867
JOB-24145,Senior Data Analyst,6,9,1006,Lead,Contract,77195,94789,Remote,597,85992
